epoch,train_loss,val_loss,accuracy,iou_water,f1_water,true_water_frac,pred_water_frac,train_pred_water_frac,lr,seconds
20,0.27578627318143845,0.37711826873862225,0.9053312047668125,0.36400098416537974,0.4860678595677217,0.10845921990340171,0.11209544786454542,0.1449624149799347,0.0008535533905932737,48.30328893661499
21,0.27753670859336854,0.35181753920472186,0.9054769847704016,0.4039118659506883,0.5320489052710099,0.10845921990340171,0.13167914968874792,0.14856835639476776,0.0008394003727664709,48.05916714668274
22,0.2696865657567978,0.3225216486531755,0.931071374727332,0.39817143210971684,0.5089270302352389,0.10845921990340171,0.08729304788563319,0.14596929045021534,0.0008247240241650919,48.57270169258118
23,0.26386175155639646,0.3302779897399571,0.9235383790472279,0.3947071897718438,0.5066478565049026,0.10845921990340171,0.10081484559518487,0.14750644733011722,0.000809546974654917,48.359031438827515
24,0.26062977492809297,0.3722980041866717,0.8680118892503821,0.3560970867745992,0.47684294625058243,0.10845921990340171,0.16837841073941925,0.15168432815372943,0.0007938926261462366,48.612389087677
25,0.26685802441835405,0.34773852967697644,0.8545532822608948,0.36586064372825755,0.47566461664995435,0.10845921990340171,0.19794279196218628,0.14723853071033954,0.0007777851165098012,48.33178234100342
26,0.26903220820426943,0.30693164694568387,0.9036716715149258,0.3958169363204136,0.5091006290466528,0.10845921990340171,0.1361910892225316,0.14730247610807418,0.0007612492823579744,48.621174335479736
27,0.25557692456245423,0.33199850016314053,0.8898097484008126,0.38114550280311615,0.4983605891914769,0.10845921990340171,0.14592377073131502,0.14794301564991474,0.0007443106207484776,48.698567628860474
28,0.2586490605473518,0.3241589833860812,0.9211208302041759,0.4049572411525456,0.5173433307221049,0.10845921990340171,0.10975551231177119,0.1456517875045538,0.0007269952498697734,48.19767904281616
29,0.25669406878948214,0.3369975938745167,0.8842649511668993,0.3835847559999388,0.5008384572269725,0.10845921990340171,0.15938552066116876,0.15106980857253074,0.0007093298687687142,48.86221981048584
30,0.26159669893980025,0.3052436570110528,0.9285140063451685,0.41569487500193825,0.5310515381915171,0.10845921990340171,0.10011575699267584,0.1466868526339531,0.000691341716182545,48.306750774383545
31,0.25877281188964846,0.29193758413843485,0.9181342720985413,0.4154182500065971,0.5330638032606635,0.10845921990340171,0.12098240118686353,0.14924011440575122,0.0006730585285387465,48.362083435058594
32,0.2604274671077728,0.31413869656946347,0.9031433126200801,0.39925588848365473,0.5172264424298527,0.10845921990340171,0.1351993831542685,0.14671901333332063,0.0006545084971874737,48.003772258758545
33,0.2530790577530861,0.3165233569300693,0.8958561420440674,0.38669550436264244,0.49612669240134344,0.10845921990340171,0.14260224349614556,0.14571380573511122,0.0006357202249325371,48.84417366981506
34,0.2527902082800865,0.3232976327771726,0.9250397086143494,0.40385953303736744,0.5167636524928637,0.10845921990340171,0.09905188023011484,0.15028568077087404,0.0006167226819279528,47.81771492958069
35,0.2544293673634529,0.31351754879174026,0.8977113910343336,0.3989604575653892,0.5148048330881884,0.10845921990340171,0.14312447807954057,0.14673722173273562,0.0005975451610080642,48.79715180397034
36,0.25295314788818357,0.3094744711466458,0.9154296983843264,0.4217218106460469,0.5466751685100751,0.10845921990340171,0.11800349639404727,0.14922634100914,0.0005782172325201155,48.759172201156616
37,0.2481288754940033,0.310683176893255,0.9221504434295322,0.40549778012382376,0.5200060213509432,0.10845921990340171,0.10635467153295632,0.14919992251694203,0.0005587686987289189,49.04749369621277
38,0.2500523258447647,0.3064849486817484,0.9083171823750371,0.4089319686990357,0.5263440609016975,0.10845921990340171,0.12925909918166048,0.15040709246695042,0.0005392295478639225,48.89488482475281
39,0.24828924238681793,0.3018197909645412,0.9204040091970692,0.40318854440298557,0.5153730044539412,0.10845921990340171,0.11154307796159232,0.14959911024570466,0.0005196299078795343,47.862497091293335
40,0.24982388192415236,0.29264580199252005,0.9292062287745269,0.4208163344929603,0.5352858705856398,0.10845921990340171,0.10231022377316233,0.14663606411218644,0.0005,47.518075466156006
41,0.25306337291002273,0.28347275794848154,0.9184560672096584,0.4165949479870567,0.5285339687491447,0.10845921990340171,0.12348781365384955,0.15298201566934586,0.00048037009212046586,48.01841926574707
42,0.248810731112957,0.2888605387314506,0.9333033613536669,0.4346234865010176,0.5495325606882623,0.10845921990340171,0.09730517182944586,0.14943194514513017,0.00046077045213607765,47.71021008491516
43,0.2506430520415306,0.28442517538433487,0.915725184523541,0.4172476611263476,0.5324296710859527,0.10845921990340171,0.128640243687424,0.14799619367718697,0.0004412313012710813,47.474459409713745
44,0.24400231873989106,0.2986608319308447,0.9345218409662661,0.4244892175427862,0.5375481562623898,0.10845921990340171,0.09075509837028854,0.1505160542279482,0.00042178276747988476,47.48817849159241
45,0.24091110461950302,0.2846486095501029,0.9132363977639572,0.42244193883433667,0.5388476239716823,0.10845921990340171,0.13083617255577576,0.14774379958212375,0.000402454838991936,47.470314264297485
46,0.23978006267547608,0.3043518513441086,0.9070931077003479,0.4241773768480542,0.5475007429900162,0.10845921990340171,0.13791809744282585,0.14871886968612671,0.00038327731807204744,47.269562005996704
47,0.2466078220009804,0.27399190677248914,0.9335651086724323,0.43731288758442394,0.5536509124246796,0.10845921990340171,0.10261017173457809,0.14788416597992182,0.00036427977506746286,46.95182466506958
48,0.2444816407263279,0.29585839030535327,0.9375273352083953,0.42369327523746136,0.5363095164662031,0.10845921990340171,0.08655764998706139,0.1488685626834631,0.00034549150281252644,48.01896572113037
49,0.23985291182994842,0.28133336551811383,0.9199972100879835,0.42767990968161734,0.5437770166314657,0.10845921990340171,0.12098453360933649,0.1470186038762331,0.00032694147146125374,47.36302304267883
50,0.24207378506660462,0.28999047920755716,0.9361687250759291,0.43981977286734947,0.5595697627191984,0.10845921990340171,0.09166982867653765,0.15111639511585234,0.0003086582838174553,47.32014465332031
51,0.2475639454126358,0.2770748970949132,0.9149475253146627,0.41744344778493675,0.5350090805965654,0.10845921990340171,0.12840777460445205,0.15214223815500735,0.00029067013123128623,47.41660714149475
52,0.242147767663002,0.27810569528652274,0.9279512348382369,0.4237524721095737,0.5411278612947987,0.10845921990340171,0.10719313496804755,0.150691401720047,0.0002730047501302268,47.59040570259094
53,0.23966733002662657,0.29264687390431116,0.9267692332682402,0.431904684384358,0.5513593853255047,0.10845921990340171,0.10692805104949714,0.14733228030800818,0.0002556893792515226,47.334394454956055
54,0.2428373610973358,0.28189914025690244,0.9286935614502948,0.42106461900143916,0.5356586493131447,0.10845921990340171,0.10412034262781558,0.14991913663595915,0.00023875071764202575,47.30067324638367
55,0.23914432221651077,0.27495706178571866,0.9137974122296209,0.4237154146082495,0.5410755742073036,0.10845921990340171,0.13424181579308503,0.147645410887897,0.000222214883490199,117.94624328613281
56,0.2380429346859455,0.27938801568487415,0.9176101192184116,0.42373988553213815,0.5375696231285176,0.10845921990340171,0.12516849211407016,0.14833926920592785,0.00020610737385376362,47.42031717300415
57,0.2413808427453041,0.28919686539017636,0.9213973439258077,0.42500930746273113,0.5416594392673051,0.10845921990340171,0.11583523339915859,0.14959220643341542,0.00019045302534508325,47.14817714691162
58,0.23750516432523727,0.28247230694345804,0.9364162579826687,0.4310330562330971,0.5440390123169357,0.10845921990340171,0.09260147292440271,0.14873526102304457,0.00017527597583490834,47.23828172683716
59,0.2376418713927269,0.2741278513618138,0.9168534615765447,0.4235264839131461,0.5428064849787576,0.10845921990340171,0.12804352422751,0.1476146220266819,0.00016059962723352931,47.41654849052429
60,0.23553775942325592,0.27858624283386313,0.9237204660540042,0.43636165927658377,0.5575679126962766,0.10845921990340171,0.11599993735106419,0.15089536082744598,0.00014644660940672636,47.10490012168884
61,0.23631751316785812,0.28478670508965204,0.9233514925707942,0.4347513445698646,0.5547573997751377,0.10845921990340171,0.11456857021371632,0.15311630326509476,0.00013283874528215725,47.577696561813354
62,0.2342378723025322,0.276417505805907,0.9174739303796188,0.4259851974650947,0.5407277240331461,0.10845921990340171,0.12677506659605095,0.1474331064671278,0.0001197970171999846,47.32668423652649
63,0.23427791997790337,0.28053575786559476,0.9213858065397843,0.4399046923171092,0.5611447584382779,0.10845921990340171,0.12232058154641771,0.15124218986928464,0.00010734153455962753,47.05251431465149
64,0.23560234689712525,0.28260802639567334,0.924399689487789,0.4329105713334588,0.5488012253004098,0.10845921990340171,0.11360501345125554,0.14739128413796426,9.549150281252638e-05,47.672730922698975
65,0.2333619635105133,0.2833708045275315,0.9146231101906818,0.4289225992763076,0.5456466179606538,0.10845921990340171,0.12997203526775475,0.1476185300052166,8.426519384872754e-05,47.36453104019165
66,0.23519821313023567,0.28627312215773953,0.922701560932657,0.4336911405262579,0.5506583747623247,0.10845921990340171,0.11649391007022528,0.15227492083609104,7.367991782295395e-05,47.35530972480774
67,0.23408902370929718,0.28501784995846124,0.9238167405128479,0.432959046296545,0.5500841988067535,0.10845921990340171,0.11424560045681732,0.14907544477283954,6.375199646360155e-05,47.57594180107117
68,0.23348625177145005,0.2802408509280371,0.9247809104297472,0.43262901693183153,0.5505015536564014,0.10845921990340171,0.11478633674003345,0.1491947599053383,5.449673790581613e-05,47.056612968444824
69,0.2340223587155342,0.2800092719819235,0.925647945507713,0.43037784897470976,0.5483256956279512,0.10845921990340171,0.11173548062493943,0.147098882175982,4.5928413087459345e-05,47.26273012161255
70,0.23252730017900466,0.2766429461214853,0.920678727004839,0.4307269827400499,0.547515805499733,0.10845921990340171,0.12213035442350108,0.14949271000921727,3.806023374435665e-05,47.48420977592468
71,0.23187707793712617,0.28278347072394,0.9155289738074593,0.42856121019530524,0.5454646925797231,0.10845921990340171,0.12832838684603895,0.14809699866175652,3.090433203875794e-05,47.012633323669434
72,0.23279452803730966,0.27985829471246054,0.9261856027271437,0.4359288006607605,0.555397329650005,0.10845921990340171,0.11158446426017453,0.1502110266983509,2.447174185242325e-05,47.46663212776184
73,0.23246653988957405,0.278046910205613,0.9221547012743743,0.43314638787626103,0.5516858972187484,0.10845921990340171,0.11890138742392478,0.14969373826682567,1.877238177317643e-05,47.708197593688965
74,0.23347845560312272,0.27907620273206546,0.9286535563676254,0.4405817923103105,0.5603404460340327,0.10845921990340171,0.10881870661598994,0.15011935697495937,1.3815039801161731e-05,47.58440852165222
75,0.22931942147016526,0.279596121414848,0.9246999180835226,0.43443031034958646,0.551372253022448,0.10845921990340171,0.11497559842815541,0.14965470120310784,9.607359798384792e-06,48.20536756515503
76,0.23061905133724211,0.27657745130684064,0.927792261476102,0.43910241252428295,0.558542140748893,0.10845921990340171,0.11088270462705227,0.1482508956938982,6.155829702431175e-06,47.42405724525452
77,0.23311291536688805,0.27706754693518515,0.9276859060577725,0.43782873902084946,0.5563402502215191,0.10845921990340171,0.11077844717985262,0.14975327613949777,3.4657715225368564e-06,47.540234327316284
78,0.2317238035798073,0.274760453597359,0.9214113587918489,0.43312497571109376,0.5513377973563032,0.10845921990340171,0.1212512145385794,0.15003238336741925,1.5413331334360193e-06,47.69793701171875
79,0.2296836508512497,0.2755097507134728,0.9245833391728608,0.4347888124085111,0.5545887879905964,0.10845921990340171,0.11591822658564248,0.14686352360248567,3.8548187963854984e-07,47.82303023338318
80,0.23028575944900512,0.2789594556974328,0.9210390293079874,0.43113448427363993,0.5487294402430418,0.10845921990340171,0.12014151836300026,0.1506044360548258,0.0,47.52978205680847
