epoch,train_loss,val_loss,accuracy,iou_water,f1_water,true_water_frac,pred_water_frac,train_pred_water_frac,lr,seconds
40,0.3880151724815369,0.4479079252999762,0.9212296294129413,0.4144696008394558,0.533850262930898,0.10845921990340171,0.11307724141617022,0.14534401044249534,0.00039999999999999986,48.440125465393066
41,0.3855269013643265,0.42922960869644,0.9227554227994836,0.4336652803566524,0.5521882413028978,0.10845921990340171,0.11731007092369153,0.14828246700018644,0.0003842960736963725,47.889015913009644
42,0.3791459950208664,0.4326392826826676,0.9130352294963339,0.4233509114031709,0.5379879927936342,0.10845921990340171,0.13001730012879503,0.14578690440952777,0.00036861636170886197,48.151692390441895
43,0.37701425445079806,0.42829872797364776,0.9357556104660034,0.444188720250497,0.5558979733056473,0.10845921990340171,0.09338581459672676,0.14838124568760394,0.0003529850410168649,48.527488231658936
44,0.37640484297275545,0.41233749298945716,0.9309414184611776,0.4424062764780812,0.5553544595222991,0.10845921990340171,0.10557837079471463,0.14727078899741172,0.0003374262139839077,48.747923612594604
45,0.3766507604122162,0.4269648155440455,0.9052163647568744,0.4409642171097108,0.5656754426031245,0.10845921990340171,0.1473520802050505,0.1488660542368889,0.00032196387119354865,48.272817611694336
46,0.3757256337404251,0.3979529233082481,0.9249768049820609,0.444608098916558,0.5650280806769465,0.10845921990340171,0.11840293748284002,0.14527232085168362,0.0003066218544576378,48.763739585876465
47,0.37488774514198303,0.40489099077556445,0.9288097594095313,0.4454030476046836,0.5588120226448504,0.10845921990340171,0.11165389372288938,0.15018196679651738,0.00029142382005397017,48.61535024642944
48,0.3743718818426132,0.3982964358899904,0.9331253689268361,0.45645691851265074,0.5743241613647736,0.10845921990340171,0.10689539155092738,0.14674894234538077,0.00027639320225002103,48.550636529922485
49,0.3753847848176956,0.4203819399294646,0.9374103364737137,0.45148464691755186,0.5674794087214085,0.10845921990340171,0.09363387203674116,0.14907249622046947,0.00026155317716900287,49.09712100028992
50,0.3718353478908539,0.39718409271343896,0.9340019718460415,0.46073539150539317,0.5798709811341481,0.10845921990340171,0.10758329086694056,0.14926452030241488,0.0002469266270539641,48.9704225063324
51,0.3736511768102646,0.4088308079087216,0.9236606489057126,0.4491193552888082,0.5700419293597366,0.10845921990340171,0.12245429197893194,0.1475866423100233,0.0002325361049850289,48.760865688323975
52,0.37381257104873655,0.40872890405032947,0.9255195959754612,0.45044550342724893,0.5671327705002147,0.10845921990340171,0.11688568477478364,0.14876170748472214,0.00021840380010418133,48.24857997894287
53,0.3720903843641281,0.4053323294805444,0.9345520786617113,0.46164702845529254,0.5837788292706426,0.10845921990340171,0.10462374712907425,0.14806658463180064,0.000204551503401218,47.88895869255066
54,0.36973700416088107,0.4031291642914648,0.9383163866789445,0.4674402744926357,0.5877952452414322,0.10845921990340171,0.09821261806696978,0.14708300617337228,0.0001910005741136205,48.462963819503784
55,0.3694621335268021,0.41191552320252295,0.9239502341850944,0.451351895764182,0.5754266329498311,0.10845921990340171,0.11888755557289266,0.1473109990209341,0.00017777190679215912,48.22791790962219
56,0.3694587563276291,0.44505964997022046,0.9080577052157858,0.4298663448535618,0.5462375385349799,0.10845921990340171,0.1366385049186647,0.14702778872847558,0.00016488589908301082,48.16093039512634
57,0.37006676113605497,0.40963056424389716,0.9291597552921461,0.4477140262896605,0.5656456579404505,0.10845921990340171,0.10904950953756823,0.14800046008080245,0.00015236242027606654,47.940898418426514
58,0.36468198263645174,0.40243041256199713,0.9244756232137266,0.44421366662213224,0.5596470998677263,0.10845921990340171,0.11902702307713259,0.1447607514858246,0.0001402207806679266,48.42831301689148
59,0.3676104513406754,0.4076564169448355,0.9218633822772814,0.4457760200561978,0.5660307524811001,0.10845921990340171,0.1229234709120963,0.1475888372808695,0.0001284797017868234,47.584046363830566
60,0.36730894494056704,0.40415606939274334,0.9280449229737987,0.4514921633381757,0.5707445795315019,0.10845921990340171,0.11312723326820719,0.14706232003867625,0.00011715728752538103,48.243882179260254
61,0.3639421765804291,0.4081272243157677,0.9350109981453937,0.4524312904870808,0.5652616385216337,0.10845921990340171,0.10234838673520995,0.14820348451286555,0.00010627099622572574,48.15444207191467
62,0.3674582507610321,0.4044380518405334,0.9321882284205892,0.45193556959257497,0.5673741776296513,0.10845921990340171,0.10659693320200819,0.14859743976593018,9.583761375998763e-05,48.44482398033142
63,0.3699797471761703,0.4054243298976318,0.928036163682523,0.4541339137994027,0.576130596274881,0.10845921990340171,0.11591192517105652,0.14656454788148404,8.587322764770198e-05,48.36875534057617
64,0.36693413138389586,0.40180984009867127,0.9208403696184573,0.4562240012116761,0.5789031873186149,0.10845921990340171,0.13168821641770395,0.14851717924326657,7.639320225002106e-05,49.550437688827515
65,0.36294680523872375,0.3951457855494126,0.9239011303238247,0.450368858885033,0.5683715250951582,0.10845921990340171,0.1235403275653801,0.1469009619951248,6.741215507898199e-05,48.76513409614563
66,0.35790667700767514,0.3966469285280808,0.9318636966788251,0.4535879577968029,0.5712541975668756,0.10845921990340171,0.10925166082123051,0.14777276087924837,5.8943934258363124e-05,48.793744802474976
67,0.36081238520145414,0.41345430586649023,0.9135590973107711,0.44276708716526497,0.5632332806879754,0.10845921990340171,0.13924536763933365,0.14832332392036915,5.1001597170881214e-05,48.63109016418457
68,0.3606329435110092,0.39671249104582745,0.934483017610467,0.45687442786101323,0.574612031363688,0.10845921990340171,0.10592342494561782,0.1482853147238493,4.359739032465288e-05,48.85877180099487
69,0.36778275382518766,0.4041701023993285,0.9278583967167399,0.4510999216659883,0.569174657700189,0.10845921990340171,0.11601749385464126,0.14676998970657587,3.6742730469967454e-05,48.48041820526123
70,0.3630700328350067,0.3993141242991323,0.9306027319120325,0.4547425837086343,0.5722079711137312,0.10845921990340171,0.11205729954045913,0.14783550490438938,3.0448186995485303e-05,48.67851257324219
71,0.361955384016037,0.3976882216723069,0.9233805018922557,0.45189086049158256,0.5696751109662899,0.10845921990340171,0.12541905720718205,0.14414715326577426,2.4723465631006334e-05,48.355737924575806
72,0.36198410487174987,0.39817125317843066,0.931451097778652,0.4568935784166174,0.5735067917590249,0.10845921990340171,0.1117087786703411,0.14771730062365532,1.9577393481938583e-05,49.07205367088318
73,0.3609947496652603,0.39901239846063696,0.928689288056415,0.4543623383149233,0.5714200230716223,0.10845921990340171,0.11540893298249853,0.15036962540447713,1.501790541854113e-05,48.59395623207092
74,0.3618413769006729,0.3955775356811026,0.9316478319790052,0.45874770812114624,0.576071112525944,0.10845921990340171,0.11148707976099104,0.14656614707410334,1.1052031840929375e-05,49.03907012939453
