epoch,train_loss,val_loss,accuracy,iou_water,f1_water,true_water_frac,pred_water_frac,train_pred_water_frac,lr,seconds
12,0.2838048058152199,0.4095259286139322,0.90703045544417,0.3588884880349112,0.4773498973545487,0.10845921990340171,0.11166954142770366,0.14352923089265823,0.0009455032620941839,25.34750008583069
13,0.2845102776885033,0.3148202018245407,0.8976730186006298,0.4085566695381766,0.5353636392825318,0.10845921990340171,0.15354888056121443,0.15151884210109712,0.0009362480035363986,33.5281126499176
14,0.27688162618875506,0.3473763271518376,0.8619782276775526,0.38933392790397076,0.5162952968457811,0.10845921990340171,0.19684542614318754,0.14628429865837098,0.0009263200821770461,26.20616912841797
15,0.2804871392846108,0.3052978113941524,0.8901088082272074,0.3905901769701515,0.5101140332735966,0.10845921990340171,0.15475472472304397,0.14966804772615433,0.0009157348061512728,26.176600217819214
16,0.29600925612449647,0.3229507369839627,0.884528997151748,0.36884203062033943,0.4891337238958846,0.10845921990340171,0.15747465057622478,0.146530041962862,0.0009045084971874739,26.394684314727783
17,0.2750567463040352,0.3609328691078269,0.8737077427947003,0.3832499015280499,0.5122589428453512,0.10845921990340171,0.17564960674423238,0.1515593895316124,0.0008926584654403725,25.37002396583557
18,0.2810667796730995,0.3300769241607707,0.8761389281438745,0.3807308270484266,0.493528400148055,0.10845921990340171,0.1687278709192153,0.15000569528341293,0.0008802029828000156,26.65812849998474
19,0.27300427836179736,0.32312364422756695,0.9087793360585752,0.41127419809069504,0.5362538162362572,0.10845921990340171,0.12923624583155566,0.14429228156805038,0.0008671612547178428,35.71008777618408
20,0.27155643767118454,0.3046647119133369,0.9263056646222654,0.44140866394123535,0.5688790770806521,0.10845921990340171,0.11273680555219155,0.15207752798497676,0.0008535533905932737,27.83930993080139
21,0.2650289004445076,0.35565004789310956,0.8774471542109614,0.37961323748842607,0.511434162546604,0.10845921990340171,0.18090774216081784,0.14804056003689767,0.0008394003727664709,26.753564834594727
22,0.26721797525882723,0.3721050114735313,0.8541788575441941,0.3743883305184893,0.5017852512360725,0.10845921990340171,0.20062305328800625,0.15148694068193436,0.0008247240241650919,25.590148210525513
23,0.27074160861968993,0.3115265946025434,0.9311861888222073,0.4143388277953824,0.5267658928431974,0.10845921990340171,0.09320378799558333,0.15440854647755622,0.000809546974654917,26.791505098342896
24,0.2599733093380928,0.3193524888028269,0.9047461203906847,0.4003066309962551,0.5217092993715999,0.10845921990340171,0.13246911910929435,0.15184692054986954,0.0007938926261462366,25.31183934211731
25,0.25765541499853134,0.316033615042334,0.907074599162392,0.4127832014369432,0.5404945008356212,0.10845921990340171,0.1349209832513462,0.14743460342288017,0.0007777851165098012,35.4530611038208
26,0.26031840658187866,0.3262451116157615,0.8771844869074614,0.4013922330665167,0.5250038535678049,0.10845921990340171,0.17561788232389675,0.15259676265716554,0.0007612492823579744,28.909998655319214
27,0.2605633916854858,0.27809899559487467,0.9106165092924366,0.4335649859665125,0.5600493794270575,0.10845921990340171,0.14067585471734081,0.14924545505642892,0.0007443106207484776,26.401366710662842
28,0.2640146096348763,0.40739772760349774,0.8067873586779055,0.31890515928658836,0.4395765747607494,0.10845921990340171,0.2518248024356106,0.15047576949000357,0.0007269952498697734,24.903589487075806
29,0.2632165162563324,0.29144049338672473,0.916406512260437,0.42038649756868923,0.5416483963596649,0.10845921990340171,0.12625217205166575,0.15148008581995964,0.0007093298687687142,26.267456531524658
30,0.25446400117874146,0.3625293710957403,0.8259559131186941,0.363726534768725,0.486064093825212,0.10845921990340171,0.2406003750536753,0.15040330615639685,0.000691341716182545,25.628547191619873
31,0.2581607838869095,0.28816730626251386,0.9211855142012887,0.4225452764642355,0.5433977262268285,0.10845921990340171,0.11551598101631617,0.14538241210579872,0.0006730585285387465,37.87987995147705
32,0.2548018727302551,0.29203691074381705,0.9364757019540538,0.430376263242885,0.5461174542031053,0.10845921990340171,0.08765566772680082,0.14888480082154273,0.0006545084971874737,28.33406162261963
33,0.2556034616231918,0.305862704048986,0.9325477195822675,0.4008325460061037,0.5260475923888837,0.10845921990340171,0.07231187633916979,0.14961238904297353,0.0006357202249325371,26.74876070022583
34,0.259613470852375,0.2749334998104883,0.9231313570686008,0.42807839266134584,0.5524325694672828,0.10845921990340171,0.12139431840952729,0.15256546707451343,0.0006167226819279528,25.20732355117798
35,0.2547636417746544,0.31576321306435956,0.8896335467048313,0.3924799792280762,0.5188587135403511,0.10845921990340171,0.1646267248560553,0.14640326954424382,0.0005975451610080642,26.67719841003418
36,0.25041798025369644,0.3122286796569824,0.8746609299079232,0.3955963879452407,0.5150723540234408,0.10845921990340171,0.1833579943049699,0.15011871847510339,0.0005782172325201155,25.524009466171265
37,0.24880317491292953,0.31134766664194025,0.8891823939655138,0.3934876369737517,0.5087145616351616,0.10845921990340171,0.15781375615472865,0.14828341083228588,0.0005587686987289189,37.008968353271484
38,0.2494785008430481,0.3357885651614355,0.879097624965336,0.40879948584637243,0.5363952544284638,0.10845921990340171,0.1765343845093056,0.14795813816785813,0.0005392295478639225,30.07601523399353
39,0.2484681915640831,0.2968680353268333,0.8892801533574644,0.4052891126399942,0.524634347606729,0.10845921990340171,0.16679346299244333,0.14927114839851857,0.0005196299078795343,26.475969552993774
40,0.24699032175540925,0.29879520930673764,0.9342069677684618,0.41717537827000545,0.529321117722752,0.10845921990340171,0.08894530313631074,0.1485297618806362,0.0005,25.502068519592285
